# Skeleton adjudication ledger — the VALIDITY gate. TAB-separated, 4 fields:
#   sentence <TAB> skeleton (sense-erased) <TAB> verdict <TAB> evidence
#
# Run `scripts/audit-skeletons.sh` to check coverage; it FAILS while anything is unadjudicated and
# writes a worksheet of the missing rows with `--worksheet`.
#
# WHY THIS EXISTS, SEPARATELY FROM expected-readings.tsv. That file gates FAITHFULNESS — the correct
# reading is still present — and says nothing about the other readings, so a unit can pass it while
# carrying invalid ones. Nothing checked those. An informal review of them on 2026-07-28 produced
# impressions rather than findings: it SAMPLED (`sort -u | head -6`) instead of enumerating, drifted
# between the two questions, and had no stated admissibility criterion, so "looks wrong" stood in for
# three different verdicts. One claim from that pass was wrong on inspection (the PARP-1 unit was
# called all-flat; 8 of its 10 readings are nested). This ledger is the correction: one row per
# skeleton, a verdict, and the evidence.
#
# VERDICTS — exactly one of:
#   correct    the intended reading. At most one per unit; it is also the pin.
#   available  structurally available and NOT the grammar's to refuse — semantically false, or true
#              but dispreferred. A PP that may attach high or low yields one `correct` and one
#              `available`. Ranking's problem.
#   invalid    the grammar should not produce it. Evidence MUST establish inadmissibility under EVERY
#              sense assignment, and name the rule that should block it. This is the defect backlog.
#
# The `available`/`invalid` line decides rule-change vs ranking-change, so argue over it. A merely
# false reading is `available`. The germline family qualified as `invalid` because "MSH6 causes Lynch
# syndrome" is false whether MSH6 denotes the gene or the protein — no sense assignment rescues it.
#

# Seeded 2026-07-28 with ONLY the verdicts established by evidence at the time; the remainder is
# deliberately left unadjudicated rather than bulk-filled, so the gate reports the real state.
# Skeleton strings are copied VERBATIM from the worksheet - a first attempt typed them by hand and all
# rows registered as stale, which is what the (unit, skeleton) key is for.
These findings show that WRN is a promising drug target for MSI cancers.	§(And(is_a(§, ΣG#0:§. compound_kind(G#0, §)), prep_for(§, kind_of(ΣG#0:§. compound_kind(G#0, §)))), the(§))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
These findings show that WRN is a promising drug target for MSI cancers.	§(And(is_a(§, ΣG#0:§. gt(§(G#0), §)), prep_for(§, kind_of(ΣG#0:§. compound_kind(G#0, §)))), the(§))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
These findings show that WRN is a promising drug target for MSI cancers.	§(is_a(kind_of(§), ΣG#0:§. And(compound_kind(G#0, §), prep_for(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))), the(§))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
These findings show that WRN is a promising drug target for MSI cancers.	§(is_a(kind_of(§), ΣG#0:§. And(gt(§(G#0), §), prep_for(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))), the(§))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
These findings show that WRN is a promising drug target for MSI cancers.	§(is_a(§, ΣG#0:§. And(compound_kind(G#0, §), prep_for(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))), the(§))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(And(And(gt(§(kind_of(ΣG#0:§. compound(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(§))), prep_with(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(§))), prep_in(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(And(And(gt(§(kind_of(ΣG#0:§. compound_kind(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound_kind(G#0, §)), kind_of(§))), prep_with(kind_of(ΣG#0:§. compound_kind(G#0, §)), kind_of(§))), prep_in(kind_of(ΣG#0:§. compound_kind(G#0, §)), kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(And(gt(§(kind_of(ΣG#0:§. compound(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(§))), prep_with(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(ΣG#0:§. prep_in(G#0, kind_of(§)))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(And(gt(§(kind_of(ΣG#0:§. compound(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(ΣG#0:§. prep_with(G#0, kind_of(§))))), prep_in(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(And(gt(§(kind_of(ΣG#0:§. compound_kind(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound_kind(G#0, §)), kind_of(§))), prep_with(kind_of(ΣG#0:§. compound_kind(G#0, §)), kind_of(ΣG#0:§. prep_in(G#0, kind_of(§)))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(And(gt(§(kind_of(ΣG#0:§. compound_kind(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound_kind(G#0, §)), kind_of(ΣG#0:§. prep_with(G#0, kind_of(§))))), prep_in(kind_of(ΣG#0:§. compound_kind(G#0, §)), kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(gt(§(kind_of(ΣG#0:§. compound(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(ΣG#0:§. And(prep_in(G#0, kind_of(§)), prep_with(G#0, kind_of(§))))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(gt(§(kind_of(ΣG#0:§. compound(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound(G#0, §)), kind_of(ΣG#0:§. prep_with(G#0, kind_of(ΣG#1:§. prep_in(G#1, kind_of(§)))))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
PARP-1 inhibitors are successful in cancers with deficiencies in homologous recombination.	And(gt(§(kind_of(ΣG#0:§. compound_kind(G#0, §))), §), prep_in(kind_of(ΣG#0:§. compound_kind(G#0, §)), kind_of(ΣG#0:§. And(prep_in(G#0, kind_of(§)), prep_with(G#0, kind_of(§))))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(And(And(§(the(§), speaker), prep_for(speaker, kind_of(ΣG#0:§. gt(§(G#0), §)))), prep_in(speaker, kind_of(§))), prep_with(speaker, kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(And(§(the(§), speaker), prep_for(speaker, kind_of(ΣG#0:§. And(gt(§(G#0), §), prep_in(G#0, kind_of(§)))))), prep_with(speaker, kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(And(§(the(§), speaker), prep_for(speaker, kind_of(ΣG#0:§. gt(§(G#0), §)))), prep_in(speaker, kind_of(ΣG#0:§. prep_with(G#0, kind_of(§)))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(And(§(the(ΣG#0:§. prep_for(G#0, kind_of(ΣG#1:§. gt(§(G#1), §)))).1, speaker), prep_in(speaker, kind_of(§))), prep_with(speaker, kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(§(the(§), speaker), prep_for(speaker, kind_of(ΣG#0:§. And(And(gt(§(G#0), §), prep_in(G#0, kind_of(§))), prep_with(G#0, kind_of(§))))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(§(the(§), speaker), prep_for(speaker, kind_of(ΣG#0:§. And(gt(§(G#0), §), prep_in(G#0, kind_of(ΣG#1:§. prep_with(G#1, kind_of(§))))))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(§(the(ΣG#0:§. And(prep_for(G#0, kind_of(ΣG#1:§. gt(§(G#1), §))), prep_in(G#0, kind_of(§)))).1, speaker), prep_with(speaker, kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(§(the(ΣG#0:§. prep_for(G#0, kind_of(ΣG#1:§. And(gt(§(G#1), §), prep_in(G#1, kind_of(§)))))).1, speaker), prep_with(speaker, kind_of(§)))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	And(§(the(ΣG#0:§. prep_for(G#0, kind_of(ΣG#1:§. gt(§(G#1), §)))).1, speaker), prep_in(speaker, kind_of(ΣG#0:§. prep_with(G#0, kind_of(§)))))	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	§(the(ΣG#0:§. And(And(prep_for(G#0, kind_of(ΣG#1:§. gt(§(G#1), §))), prep_in(G#0, kind_of(§))), prep_with(G#0, kind_of(§)))).1, speaker)	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	§(the(ΣG#0:§. And(prep_for(G#0, kind_of(ΣG#1:§. And(gt(§(G#1), §), prep_in(G#1, kind_of(§))))), prep_with(G#0, kind_of(§)))).1, speaker)	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	§(the(ΣG#0:§. And(prep_for(G#0, kind_of(ΣG#1:§. gt(§(G#1), §))), prep_in(G#0, kind_of(ΣG#1:§. prep_with(G#1, kind_of(§)))))).1, speaker)	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
We analysed these data sets for genes that are selectively essential in cancer cells with MSI.	§(the(ΣG#0:§. prep_for(G#0, kind_of(ΣG#1:§. And(And(gt(§(G#1), §), prep_in(G#1, kind_of(§))), prep_with(G#1, kind_of(§)))))).1, speaker)	available	Differs from the pin in PP ATTACHMENT (which head the PP modifies) and/or a lexical sense. Both attachment sites are licensed: the VP-adjunct preposition family carries `fin_any` on both sides, so a PP unifies with the inner or the outer VP. Preferences, not inadmissible readings.
Project Achilles and project DRIVE identified WRN as the top preferential dependency in MSI cell lines compared to MSS cell lines.	And(§(kind_of(§), the(ΣG#0:§. And(And(And(gt(§(G#0), §), gt(§(G#0), §)), §(kind_of(ΣG#1:§. compound_kind(G#1, §)), G#0)), prep_in(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))).1, ni_project_achilles), §(kind_of(§), the(ΣG#0:§. And(And(And(gt(§(G#0), §), gt(§(G#0), §)), §(kind_of(ΣG#1:§. compound_kind(G#1, §)), G#0)), prep_in(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))).1, ni_project_drive))	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
Project Achilles and project DRIVE identified WRN as the top preferential dependency in MSI cell lines compared to MSS cell lines.	And(§(kind_of(§), the(ΣG#0:§. And(And(And(gt(§(G#0), §), gt(§(G#0), §)), §(kind_of(ΣG#1:§. compound_kind(G#1, §)), G#0)), prep_in(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))).1, the(ΣG#0:§. named(G#0, §)).1), §(kind_of(§), the(ΣG#0:§. And(And(And(gt(§(G#0), §), gt(§(G#0), §)), §(kind_of(ΣG#1:§. compound_kind(G#1, §)), G#0)), prep_in(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))).1, the(ΣG#0:§. named(G#0, ni_project_drive)).1))	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
Project Achilles and project DRIVE identified WRN as the top preferential dependency in MSI cell lines compared to MSS cell lines.	And(§(§, the(ΣG#0:§. And(And(And(gt(§(G#0), §), gt(§(G#0), §)), §(kind_of(ΣG#1:§. compound_kind(G#1, §)), G#0)), prep_in(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))).1, the(ΣG#0:§. named(G#0, §)).1), §(§, the(ΣG#0:§. And(And(And(gt(§(G#0), §), gt(§(G#0), §)), §(kind_of(ΣG#1:§. compound_kind(G#1, §)), G#0)), prep_in(G#0, kind_of(ΣG#1:§. compound_kind(G#1, §))))).1, the(ΣG#0:§. named(G#0, ni_project_drive)).1))	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
We evaluated MSI as a biomarker for WRN dependency.	And(§(kind_of(§), ΠG#0:Prop. ΠG#1:§. G#1 → G#0 → G#0, speaker), prep_for(speaker, kind_of(ΣG#0:§. compound(G#0, §))))	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
We evaluated MSI as a biomarker for WRN dependency.	And(§(kind_of(§), ΠG#0:Prop. ΠG#1:§. G#1 → G#0 → G#0, speaker), prep_for(speaker, kind_of(ΣG#0:§. compound_kind(G#0, §))))	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
We evaluated MSI as a biomarker for WRN dependency.	And(ΠG#0:Prop. ΠG#1:§. §(kind_of(§), G#1, speaker) → G#0 → G#0, prep_for(speaker, kind_of(ΣG#0:§. compound(G#0, §))))	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
We evaluated MSI as a biomarker for WRN dependency.	And(ΠG#0:Prop. ΠG#1:§. §(kind_of(§), G#1, speaker) → G#0 → G#0, prep_for(speaker, kind_of(ΣG#0:§. compound_kind(G#0, §))))	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
We evaluated MSI as a biomarker for WRN dependency.	§(kind_of(§), kind_of(ΣG#0:§. is_a(G#0, ΣG#1:§. prep_for(G#1, kind_of(§)))), speaker)	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
We evaluated MSI as a biomarker for WRN dependency.	§(kind_of(§), kind_of(ΣG#0:§. is_a(G#0, ΣG#1:§. prep_for(G#1, §))), speaker)	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
We evaluated MSI as a biomarker for WRN dependency.	ΠG#0:Prop. ΠG#1:ΣG#1:§. prep_for(G#1, kind_of(ΣG#2:§. compound_kind(G#2, §))). §(kind_of(§), G#1.1, speaker) → G#0 → G#0	available	Differs from the pin in PP attachment, in the named-individual-vs-definite-designation reading of the project names, or in a lexical sense. All are licensed; none inadmissible.
MSI cell lines from these four lineages showed greater dependence on WRN than their MSS counterparts.	λ$anaphor$0. ΠG#0:Prop. ΠG#1:ΣG#1:§. compound_kind(G#1, §). poss_of(ΣG#2:§. compound_kind(G#2, §), G#1, $anaphor$0) → gt(§(kind_of(§), kind_of(ΣG#3:§. And(compound_kind(G#3, §), prep_from(G#3, kind_of(ΣG#4:§. compound_kind(G#4, ΣG#5:§. compound_kind(G#5, §))))))), §(kind_of(§), G#1.1)) → G#0 → G#0	invalid	invalid 2026-07-29 (audit): requires the demonstrative `these` to be read as a COMMON NOUN. Structural entailment, not a sense preference: this family is EXACTLY the 24 skeletons whose from-argument nests a THIRD nominal (`compound_kind(G#4, SG#5:S. compound_kind(G#5, S))`) instead of the definite `the(SG#4:S. compound_kind(G#4,S)).1` — 24/24 coincidence in both directions — and the token sequence `these four lineages` offers no third nominal slot unless `these` is a noun. The ONLY noun entry on that surface is UMLS C0039828, the MeSH PUBLICATION TYPE `Theses`, seeded via a CHV synonym atom whose literal string is `these`; WordNet has no `these` noun (noun.exc maps only `theses -> thesis`). MECHANISM THAT SHOULD BLOCK IT: `kernel::dcg::closed_class::is_closed_class_surface` must own the demonstratives — its DETERMINERS list carries some/each/every/all/any/no/several/many/few/fewer/most/both but NOT this/that/these/those, although closed-class.esl:71 states the closed class owns them and the layer ships determiner entries for all four (this 2, that 3, these 2, those 2), so dropping the content sense CANNOT open a grammar gap. Both importers already honour that list; the drop is 3 atoms (C0039828/CHV `these`, C1080058/NCBI+CHV `this` = the insect genus This <Coelopellini>). Page-wide the artefact reaches 622 of 2871 printed readings across 3 units. Needs a reseed (importer-time drop).
MSI cell lines from these four lineages showed greater dependence on WRN than their MSS counterparts.	λ$anaphor$0. ΠG#0:Prop. ΠG#1:ΣG#1:§. compound(G#1, §). poss_of(ΣG#2:§. compound(G#2, §), G#1, $anaphor$0) → gt(§(kind_of(§), kind_of(ΣG#3:§. And(compound_kind(G#3, §), prep_from(G#3, kind_of(ΣG#4:§. compound_kind(G#4, ΣG#5:§. compound_kind(G#5, §))))))), §(kind_of(§), G#1.1)) → G#0 → G#0	invalid	invalid 2026-07-29 (audit): requires the demonstrative `these` to be read as a COMMON NOUN. Structural entailment, not a sense preference: this family is EXACTLY the 24 skeletons whose from-argument nests a THIRD nominal (`compound_kind(G#4, SG#5:S. compound_kind(G#5, S))`) instead of the definite `the(SG#4:S. compound_kind(G#4,S)).1` — 24/24 coincidence in both directions — and the token sequence `these four lineages` offers no third nominal slot unless `these` is a noun. The ONLY noun entry on that surface is UMLS C0039828, the MeSH PUBLICATION TYPE `Theses`, seeded via a CHV synonym atom whose literal string is `these`; WordNet has no `these` noun (noun.exc maps only `theses -> thesis`). MECHANISM THAT SHOULD BLOCK IT: `kernel::dcg::closed_class::is_closed_class_surface` must own the demonstratives — its DETERMINERS list carries some/each/every/all/any/no/several/many/few/fewer/most/both but NOT this/that/these/those, although closed-class.esl:71 states the closed class owns them and the layer ships determiner entries for all four (this 2, that 3, these 2, those 2), so dropping the content sense CANNOT open a grammar gap. Both importers already honour that list; the drop is 3 atoms (C0039828/CHV `these`, C1080058/NCBI+CHV `this` = the insect genus This <Coelopellini>). Page-wide the artefact reaches 622 of 2871 printed readings across 3 units. Needs a reseed (importer-time drop).
MSI cell lines from these four lineages showed greater dependence on WRN than their MSS counterparts.	λ$anaphor$0. ΠG#0:Prop. ΠG#1:ΣG#1:§. compound_kind(G#1, §). poss_of(ΣG#2:§. compound_kind(G#2, §), G#1, $anaphor$0) → gt(§(§, kind_of(ΣG#3:§. And(compound_kind(G#3, §), prep_from(G#3, kind_of(ΣG#4:§. compound_kind(G#4, ΣG#5:§. compound_kind(G#5, §))))))), §(§, G#1.1)) → G#0 → G#0	invalid	invalid 2026-07-29 (audit): requires the demonstrative `these` to be read as a COMMON NOUN. Structural entailment, not a sense preference: this family is EXACTLY the 24 skeletons whose from-argument nests a THIRD nominal (`compound_kind(G#4, SG#5:S. compound_kind(G#5, S))`) instead of the definite `the(SG#4:S. compound_kind(G#4,S)).1` — 24/24 coincidence in both directions — and the token sequence `these four lineages` offers no third nominal slot unless `these` is a noun. The ONLY noun entry on that surface is UMLS C0039828, the MeSH PUBLICATION TYPE `Theses`, seeded via a CHV synonym atom whose literal string is `these`; WordNet has no `these` noun (noun.exc maps only `theses -> thesis`). MECHANISM THAT SHOULD BLOCK IT: `kernel::dcg::closed_class::is_closed_class_surface` must own the demonstratives — its DETERMINERS list carries some/each/every/all/any/no/several/many/few/fewer/most/both but NOT this/that/these/those, although closed-class.esl:71 states the closed class owns them and the layer ships determiner entries for all four (this 2, that 3, these 2, those 2), so dropping the content sense CANNOT open a grammar gap. Both importers already honour that list; the drop is 3 atoms (C0039828/CHV `these`, C1080058/NCBI+CHV `this` = the insect genus This <Coelopellini>). Page-wide the artefact reaches 622 of 2871 printed readings across 3 units. Needs a reseed (importer-time drop).
MSI cell lines from these four lineages showed greater dependence on WRN than their MSS counterparts.	λ$anaphor$0. ΠG#0:Prop. ΠG#1:ΣG#1:§. compound(G#1, §). poss_of(ΣG#2:§. compound(G#2, §), G#1, $anaphor$0) → gt(§(§, kind_of(ΣG#3:§. And(compound_kind(G#3, §), prep_from(G#3, kind_of(ΣG#4:§. compound_kind(G#4, ΣG#5:§. compound_kind(G#5, §))))))), §(§, G#1.1)) → G#0 → G#0	invalid	invalid 2026-07-29 (audit): requires the demonstrative `these` to be read as a COMMON NOUN. Structural entailment, not a sense preference: this family is EXACTLY the 24 skeletons whose from-argument nests a THIRD nominal (`compound_kind(G#4, SG#5:S. compound_kind(G#5, S))`) instead of the definite `the(SG#4:S. compound_kind(G#4,S)).1` — 24/24 coincidence in both directions — and the token sequence `these four lineages` offers no third nominal slot unless `these` is a noun. The ONLY noun entry on that surface is UMLS C0039828, the MeSH PUBLICATION TYPE `Theses`, seeded via a CHV synonym atom whose literal string is `these`; WordNet has no `these` noun (noun.exc maps only `theses -> thesis`). MECHANISM THAT SHOULD BLOCK IT: `kernel::dcg::closed_class::is_closed_class_surface` must own the demonstratives — its DETERMINERS list carries some/each/every/all/any/no/several/many/few/fewer/most/both but NOT this/that/these/those, although closed-class.esl:71 states the closed class owns them and the layer ships determiner entries for all four (this 2, that 3, these 2, those 2), so dropping the content sense CANNOT open a grammar gap. Both importers already honour that list; the drop is 3 atoms (C0039828/CHV `these`, C1080058/NCBI+CHV `this` = the insect genus This <Coelopellini>). Page-wide the artefact reaches 622 of 2871 printed readings across 3 units. Needs a reseed (importer-time drop).
MSI cell lines from these four lineages showed greater dependence on WRN than their MSS counterparts.	λ$anaphor$0. ΠG#0:Prop. ΠG#1:ΣG#1:§. compound_kind(G#1, §). poss_of(ΣG#2:§. compound_kind(G#2, §), G#1, $anaphor$0) → gt(§(kind_of(§), kind_of(ΣG#3:§. And(And(compound_kind(G#3, §), compound_kind(G#3, §)), prep_from(G#3, kind_of(ΣG#4:§. compound_kind(G#4, ΣG#5:§. compound_kind(G#5, §))))))), §(kind_of(§), G#1.1)) → G#0 → G#0	invalid	invalid 2026-07-29 (audit): requires the demonstrative `these` to be read as a COMMON NOUN. Structural entailment, not a sense preference: this family is EXACTLY the 24 skeletons whose from-argument nests a THIRD nominal (`compound_kind(G#4, SG#5:S. compound_kind(G#5, S))`) instead of the definite `the(SG#4:S. compound_kind(G#4,S)).1` — 24/24 coincidence in both directions — and the token sequence `these four lineages` offers no third nominal slot unless `these` is a noun. The ONLY noun entry on that surface is UMLS C0039828, the MeSH PUBLICATION TYPE `Theses`, seeded via a CHV synonym atom whose literal string is `these`; WordNet has no `these` noun (noun.exc maps only `theses -> thesis`). MECHANISM THAT SHOULD BLOCK IT: `kernel::dcg::closed_class::is_closed_class_surface` must own the demonstratives — its DETERMINERS list carries some/each/every/all/any/no/several/many/few/fewer/most/both but NOT this/that/these/those, although closed-class.esl:71 states the closed class owns them and the layer ships determiner entries for all four (this 2, that 3, these 2, those 2), so dropping the content sense CANNOT open a grammar gap. Both importers already honour that list; the drop is 3 atoms (C0039828/CHV `these`, C1080058/NCBI+CHV `this` = the insect genus This <Coelopellini>). Page-wide the artefact reaches 622 of 2871 printed readings across 3 units. Needs a reseed (importer-time drop).
